16:14:16	20
16:14:19	125
16:14:38	127
16:14:40	127
16:15:09	125
16:16:12	125
16:16:18	127
16:16:19	127
16:16:45	127
16:16:56	125
16:16:59	125
16:17:14	127
16:23:19	67
16:23:22	67
16:23:32	67
16:23:33	67
16:23:36	67
16:23:38	67
16:23:40	67
16:23:43	67
16:23:47	67
16:23:48	67
16:24:05	67
16:24:10	67
16:24:11	67
16:24:18	67
16:24:19	67
16:24:20	67
16:24:45	125
16:24:47	67
16:25:00	67
16:25:08	67
16:25:09	67
16:25:10	67
16:25:21	125
16:25:23	67
16:25:35	67
16:25:40	67
16:25:57	125
16:26:09	67
16:26:10	67
16:26:13	67
16:26:30	67
16:26:31	67
16:26:37	67
16:26:40	67
16:26:41	67
16:26:57	67
16:26:59	67
16:27:00	67
16:27:53	43
16:27:53	46
16:28:52	67
16:30:58	67
16:30:59	67
16:31:19	67
16:31:26	67
16:31:38	67
16:31:42	67
16:31:51	67
16:31:56	67
16:31:57	67
16:32:01	67
16:32:03	67
16:32:06	67
16:32:09	67
16:32:21	67
16:32:22	67
16:32:56	67
16:33:00	67
16:33:02	67
16:33:03	67
16:33:11	67
16:33:15	67
16:33:16	67
16:33:30	67
16:33:32	67
16:33:38	67
16:33:47	67
16:33:48	67
16:33:51	67
16:33:52	67
16:34:09	67
16:34:10	67
16:34:11	67
16:34:12	67
16:34:14	67
16:34:17	67
16:35:46	67
16:35:47	67
16:35:50	67
16:36:00	67
16:36:02	67
16:36:04	67
16:36:07	67
16:36:11	67
16:36:13	67
16:36:16	67
16:36:25	67
16:36:27	67
16:36:28	67
16:36:30	67
16:36:32	67
16:36:33	67
16:36:35	67
16:36:38	67
16:37:13	67
16:37:18	67
16:37:22	67
16:37:23	67
16:37:25	125
16:37:36	67
16:37:37	67
16:37:54	67
16:37:58	67
16:38:00	67
16:38:05	67
16:38:07	67
16:38:10	67
16:38:12	67
16:38:14	67
16:38:15	67
16:38:18	67
16:38:19	67
16:38:21	67
16:38:24	67
16:38:29	67
16:38:52	67
16:38:53	67
16:38:54	67
16:39:03	67
16:39:04	67
16:39:07	67
16:39:11	67
16:39:15	67
16:39:16	67
16:39:22	67
16:39:27	67
16:39:29	67
16:39:34	67
16:39:50	67
16:39:55	67
16:40:00	67
16:40:03	67
16:40:06	67
16:40:08	67
16:40:12	67
16:40:15	67
16:40:17	67
16:40:28	67
16:40:29	67
16:40:30	67
16:40:40	67
16:40:42	67
16:40:43	67
16:40:44	67
16:40:51	67
16:41:54	67
16:41:58	67
16:42:02	67
16:42:14	67
16:42:51	67
16:43:54	125
16:44:08	67
16:44:22	67
16:44:23	67
16:44:33	67
16:44:40	67
16:45:03	67
16:45:16	67
16:45:20	67
16:45:26	67
16:45:41	67
16:45:45	67
16:45:46	67
16:45:55	67
16:45:56	67
16:46:11	67
16:46:13	67
16:46:20	67
16:46:39	67
16:46:41	67
16:46:44	67
16:47:03	67
16:47:07	67
16:47:08	67
16:47:11	67
16:47:15	67
16:47:17	67
16:47:19	67
16:47:23	67
16:47:24	67
16:47:25	67
16:47:27	67
16:47:43	67
16:47:48	67
16:47:53	67
16:47:54	67
16:47:59	67
