09:57:13	0
09:57:13	36
09:57:31	20
09:57:41	125
10:49:10	125
10:49:11	127
10:49:16	67
10:49:27	67
10:50:32	67
10:50:49	67
10:51:45	67
10:51:48	67
10:54:37	67
10:56:34	67
10:56:44	67
10:58:47	67
10:58:49	67
10:58:53	67
10:59:02	67
10:59:08	67
10:59:13	67
10:59:25	67
10:59:37	67
11:00:04	67
11:00:14	125
11:00:14	127
11:00:52	127
11:00:52	67
11:01:28	67
11:01:37	67
11:01:40	67
11:01:46	67
11:01:51	67
11:02:21	67
11:02:41	67
11:02:43	67
11:02:52	67
11:03:00	67
11:03:17	67
11:03:22	67
11:03:26	67
11:03:30	67
11:03:33	67
11:04:41	67
11:04:46	67
11:04:49	67
11:04:52	67
11:04:54	67
11:04:57	67
11:06:02	67
11:06:05	67
11:06:07	67
11:07:00	125
11:07:01	127
11:10:41	67
11:10:42	67
11:10:47	67
11:11:00	127
11:11:00	67
11:11:03	67
11:11:09	67
11:11:15	67
11:11:17	67
11:11:32	67
11:11:37	67
11:11:52	67
11:11:55	67
11:11:57	67
11:12:00	67
11:12:03	67
11:12:11	67
11:12:16	67
11:12:22	67
11:12:30	67
11:12:43	67
11:12:46	67
11:12:54	67
11:13:02	67
13:08:10	67
13:08:18	125
13:08:26	127
13:08:26	67
13:08:56	127
13:08:56	67
13:09:06	67
13:10:38	127
13:11:20	125
13:11:20	127
13:12:09	125
13:12:09	127
13:12:22	67
13:13:53	67
13:16:03	67
13:17:47	67
13:18:55	67
13:20:29	127
13:20:30	67
13:22:25	67
13:23:14	67
13:23:25	67
13:23:46	67
13:24:01	67
13:27:51	67
13:27:56	67
13:28:17	67
13:28:34	67
13:28:48	67
13:28:55	67
13:29:17	67
13:29:23	67
13:29:43	67
13:30:15	67
13:30:18	67
13:30:20	67
13:30:25	67
13:30:36	67
13:31:02	67
13:31:05	67
13:31:10	67
13:31:15	67
13:31:41	67
13:31:43	67
13:31:54	67
13:33:05	67
13:33:47	67
13:34:53	67
13:35:35	67
13:35:55	67
13:35:58	67
13:36:00	67
13:36:24	67
13:36:29	67
13:36:33	67
13:36:39	67
13:36:56	67
13:37:04	67
13:37:10	67
13:37:14	67
13:37:17	67
13:37:58	67
13:38:14	67
13:38:25	67
13:39:42	67
13:41:09	67
13:43:14	67
13:43:22	125
13:43:22	127
13:43:53	125
13:43:53	127
13:43:57	67
13:44:00	67
13:44:08	67
13:44:09	67
13:44:13	67
13:44:20	127
13:44:20	67
13:44:22	67
13:44:26	67
13:44:29	67
13:44:33	67
13:45:53	67
13:45:57	125
13:45:57	127
13:46:05	67
13:46:08	67
13:46:18	67
13:48:00	125
13:48:03	54
13:48:03	127
13:49:44	125
13:51:42	123
13:51:47	125
13:51:52	127
13:51:52	67
13:52:39	127
13:52:39	67
13:52:44	67
13:54:07	127
