09:21:52	20
09:23:15	125
09:27:01	125
09:27:22	67
09:27:31	125
09:27:35	67
09:27:36	127
09:27:36	67
09:27:38	67
09:27:43	67
09:27:49	67
09:27:51	67
09:27:55	67
09:27:56	67
09:27:57	67
09:27:58	67
09:27:59	67
09:28:00	67
09:28:01	67
09:28:02	67
09:28:03	67
09:28:04	67
09:28:05	67
09:28:08	67
09:28:13	67
09:28:15	67
09:28:50	67
09:29:04	67
09:29:07	67
09:29:15	67
09:29:17	67
09:29:21	67
09:29:26	67
09:29:35	67
09:29:38	67
09:29:42	67
09:29:44	67
09:29:47	67
09:29:50	67
09:31:43	125
09:31:47	67
09:31:50	127
09:31:50	67
09:31:52	67
09:31:53	67
09:31:55	67
09:32:12	67
09:32:19	67
09:32:24	67
09:32:45	67
09:32:49	67
09:32:54	67
09:32:56	67
09:33:09	67
09:33:11	67
09:33:13	67
09:33:15	67
09:33:20	67
09:33:22	67
09:33:28	67
09:33:32	125
09:33:46	67
09:33:48	127
09:33:48	67
09:34:05	67
09:34:13	67
09:35:02	67
09:35:16	127
09:35:20	67
09:35:21	127
09:35:21	67
09:35:24	67
09:35:26	67
09:35:28	67
09:36:02	125
09:36:07	67
09:36:10	67
09:36:33	67
09:36:35	67
09:36:37	67
09:36:42	67
09:36:44	67
09:36:46	67
09:36:49	67
09:36:52	67
09:37:25	127
09:37:27	67
09:37:30	67
09:37:32	67
09:37:35	67
09:38:30	125
09:38:35	67
09:38:40	67
09:38:49	67
09:38:51	67
09:39:03	67
09:39:17	67
09:39:32	67
09:40:45	127
09:40:51	67
09:41:05	127
09:41:53	67
09:41:58	67
09:41:59	67
09:42:05	67
09:42:11	67
09:42:14	67
09:42:21	67
09:42:23	67
09:42:24	67
09:42:26	67
09:42:37	67
09:42:40	67
09:42:55	67
09:43:01	67
09:43:08	67
09:43:17	67
09:43:45	67
09:43:48	127
09:43:48	67
09:43:53	127
09:43:57	67
09:44:10	67
09:45:41	67
09:45:46	67
09:45:48	67
09:51:54	9
